epoch,train_loss,train_accuracy,val_loss,val_accuracy
49,0.042795778479178745,98.79666666666667,0.020020169272227214,99.45
50,0.04342594780425231,98.765,0.023092766103488975,99.47
51,0.04324541221608718,98.78,0.02038572443537121,99.57
52,0.04094134530027707,98.85166666666667,0.014882816616969649,99.6
53,0.0402185394068559,98.865,0.016670709834409353,99.48
54,0.04042051383256912,98.81833333333333,0.022685669144598068,99.38
55,0.04109594962000847,98.805,0.02344883183006341,99.42
56,0.04253449016213417,98.735,0.019022506157609496,99.48
57,0.041356552076836424,98.88666666666667,0.02009945447041937,99.5
58,0.04107043710201979,98.84666666666666,0.019057387273630117,99.5
59,0.04036622154017289,98.87666666666667,0.01778509683614102,99.48
60,0.038314802986383435,98.88333333333334,0.016068442813299767,99.54
61,0.038066375892361004,98.89,0.017624765532800346,99.57
62,0.03871205165286859,98.87333333333333,0.026536272865795747,99.27
63,0.04022312125265598,98.86666666666666,0.019455653104488657,99.54
64,0.03765741980125507,98.94166666666666,0.02154381008099299,99.46
65,0.039255668416122595,98.87833333333333,0.017453659811420767,99.46
66,0.03944226264779766,98.84833333333333,0.01777832681482796,99.5
67,0.03873373351693153,98.91666666666667,0.028979289616586162,99.22
68,0.04066519312262535,98.83,0.017369324589100506,99.5
69,0.03912487181996306,98.85333333333334,0.024237521516717923,99.4
70,0.041621369179089866,98.82166666666667,0.02105158424116671,99.34
71,0.041669486771523954,98.80333333333333,0.019303491371391465,99.46
72,0.03687462321178367,98.92666666666666,0.016617461533763343,99.54
73,0.03765279478020966,98.94833333333334,0.01727792042860983,99.58
74,0.03615694723774989,98.935,0.01635685836964112,99.53
75,0.037069394611318904,98.92666666666666,0.015480442591601968,99.59
76,0.0363706862360239,98.96666666666667,0.014870525489997817,99.49
77,0.039061382798105476,98.92166666666667,0.018238831294624766,99.47
78,0.03519713361362616,99.02,0.01661874345921615,99.53
79,0.0398784581164519,98.85,0.020106110379904566,99.5
80,0.041626062539219855,98.83833333333334,0.015172889004202442,99.55
81,0.039415820322434104,98.87166666666667,0.016923324904678155,99.53
82,0.03869768971030911,98.915,0.01696740090379244,99.5
83,0.03741995757023493,98.925,0.015172258870492806,99.54
84,0.036415044352412225,98.975,0.01886168933582376,99.48
85,0.036721079702675345,98.98333333333333,0.015634070147387682,99.5
86,0.036255133756995205,98.99666666666667,0.01744623466458579,99.51
87,0.03597996416759367,98.95666666666666,0.02031080557233356,99.45
88,0.036103039543827375,98.99333333333334,0.020409328787610866,99.44
89,0.03862940960476796,98.91666666666667,0.01777732172729666,99.47
90,0.03488844208319982,99.01166666666667,0.021001341724089614,99.47
91,0.036943966296563546,99.0,0.019820024218325853,99.54
92,0.03525265514055888,98.98333333333333,0.01570028168117351,99.57
93,0.0359044522156318,99.01333333333334,0.017101017392415634,99.52
94,0.033118674534062545,99.065,0.0145701674226671,99.56
95,0.03288157692377766,99.07333333333334,0.020956532074850112,99.53
96,0.03533277157197396,99.05166666666666,0.019489541695150547,99.46
97,0.03602973254571358,98.92833333333333,0.01623327893605092,99.54
98,0.03542690409819285,99.02,0.01670697925331824,99.55
99,0.035896214211980505,99.03,0.01659318833975558,99.5
100,0.03693715450068315,98.955,0.01741222294231411,99.51
101,0.036587298822402956,98.925,0.015608333199286062,99.55
102,0.03654804978569349,99.0,0.019246016967273318,99.49
103,0.03623106242815653,99.04,0.018176412556529978,99.5
104,0.03297012115468582,99.06333333333333,0.015854951771697438,99.57
105,0.03986890302995841,98.93333333333334,0.01876012182431041,99.51
106,0.03463790882825851,99.00166666666667,0.021295582620333743,99.47
107,0.035475674696763354,98.98166666666667,0.01997941819778346,99.55
108,0.0353108887364467,99.00833333333334,0.013318294204329732,99.56
109,0.03680338247455656,98.92,0.016414912929887213,99.54
110,0.03920526238580545,98.92833333333333,0.01494795607669912,99.59
111,0.034675173894812665,99.02166666666666,0.019040211771312168,99.57
112,0.03330072843531767,99.08833333333334,0.016532212753090424,99.55
113,0.03222221297994256,99.09833333333333,0.02073567532705054,99.43
114,0.036992886257668334,98.97,0.01727743901212234,99.5
115,0.03310992465019226,99.04666666666667,0.019664242584283058,99.43
116,0.04061342308484018,98.84166666666667,0.017505693927104583,99.5
117,0.0337521729953587,99.05,0.01742206108905666,99.62
118,0.03323368918200334,99.06666666666666,0.021324132750939317,99.56
119,0.035470143947253625,99.01666666666667,0.016858364694238116,99.49
120,0.03665511541366577,98.96166666666667,0.020845447024535405,99.56
121,0.03446880338241656,99.045,0.021060430100862868,99.38
122,0.032474438847601414,99.08,0.018401286056781374,99.54
123,0.03585830995440483,99.01166666666667,0.02391307907677001,99.42
124,0.03530061212182045,99.03166666666667,0.01661886816242436,99.58
125,0.03621061464088658,99.02,0.02053734224250875,99.53
126,0.036531156318386396,98.98,0.026379003569760244,99.36
127,0.15799691494802634,97.2,0.018573026846832364,99.53
128,0.04343149229089419,98.745,0.019554934305944335,99.54
129,0.04278808827201525,98.83,0.017848544228478567,99.56
130,0.04063302441239357,98.93833333333333,0.023197608351078817,99.36
131,0.04039112118097643,98.92833333333333,0.018660199410255884,99.55
132,0.032762709419926005,99.09166666666667,0.015147242415483823,99.64
133,0.03510475476458669,99.06166666666667,0.012847759850503144,99.59
134,0.035655917864044505,98.97833333333334,0.01680232633977711,99.5
135,0.03000078252951304,99.16333333333333,0.01764184123165469,99.54
136,0.032606457193940876,99.09166666666667,0.016347987506241134,99.62
137,0.03401892828891675,99.035,0.015938394527988658,99.56
138,0.03461877711489797,99.06,0.0149594699399393,99.55
139,0.0333602601783971,99.09833333333333,0.01829811092995369,99.51
140,0.03295767340759436,99.12833333333333,0.016212823941368786,99.47
141,0.03339474306876461,99.09833333333333,0.017799114050939535,99.49
142,0.03282055756300688,99.07,0.01763917230665884,99.56
143,0.031150650999943415,99.10166666666667,0.016284217693994286,99.53
144,0.03408716140588124,99.02666666666667,0.016654148136430014,99.59
145,0.03153868272577723,99.125,0.02466240543780741,99.49
146,0.03428854232281447,99.06,0.014821999183119624,99.58
147,0.03581509054104487,99.02666666666667,0.017434414342357193,99.56
148,0.03309545622393489,99.03166666666667,0.018342284352297428,99.48
149,0.03535824925750494,99.005,0.01833096757415333,99.46
150,0.034670670731614034,99.05333333333333,0.015826045513771533,99.57
151,0.03568891047760844,98.97833333333334,0.023090374115898156,99.36
152,0.03515807015374303,99.05333333333333,0.016981284621253145,99.57
153,0.03339724976196885,99.05833333333334,0.021580766813093216,99.49
154,0.03220362417983512,99.095,0.02179052268405212,99.49
155,0.032707018250475325,99.07666666666667,0.024766832291248285,99.37
156,0.03492384403795004,99.07833333333333,0.017947657208821327,99.52
157,0.035422858576476576,99.02,0.019647499614261325,99.44
158,0.035988263142108914,99.01333333333334,0.01703176734878798,99.5
159,0.03281105803114673,99.09,0.016815432030544617,99.6
160,0.036814095307389896,98.98333333333333,0.020462234146054834,99.49
161,0.034175560567279654,99.00833333333334,0.024018466111738235,99.38
162,0.035234728652238846,99.06166666666667,0.020297726664805758,99.48
163,0.034889042416711646,99.04166666666667,0.02560909485296288,99.42
164,0.03714756037245194,99.00666666666666,0.017797727950918125,99.59
165,0.0353499645875146,99.01,0.015936103963937784,99.44
166,0.03401447293261687,99.03333333333333,0.013893713924224721,99.61
167,0.03122572598705689,99.16,0.020011777065948245,99.5
168,0.03125263450543086,99.11666666666666,0.017615122417275052,99.55
169,0.03330184911191463,99.07833333333333,0.015097238023235695,99.61
170,0.03117355778068304,99.16,0.01499302194352813,99.52
171,0.033634500243266426,99.07,0.016799193066143924,99.54
172,0.03803671769152085,98.96,0.017555837591507088,99.55
173,0.03865322495847941,98.94833333333334,0.017495241187794455,99.48
174,0.033142387319604553,99.075,0.017587408349395265,99.55
175,0.03242748554597298,99.08666666666667,0.017575552344508288,99.52
176,0.03639344910035531,98.99,0.024032212259536574,99.45
177,0.03317715587268273,99.08,0.0187121770464626,99.51
178,0.03406441925267378,99.05666666666667,0.01889781046103817,99.44
179,0.03567160947918892,99.0,0.01988468778995366,99.49
180,0.03192494157006343,99.08666666666667,0.016752803067093917,99.52
181,0.032866621045271556,99.12166666666667,0.023659418163273948,99.53
182,0.03575145965193709,99.055,0.018553866629324785,99.52
183,0.034148377816875776,99.11,0.013376830622317721,99.61
184,0.031193899052838484,99.14333333333333,0.020143681570907755,99.42
185,0.033106564409037434,99.06,0.01800557667015346,99.51
186,0.03546466848750909,99.05333333333333,0.021058443883471775,99.59
187,0.036611339877794184,99.04,0.018758500656054458,99.54
188,0.03731551135381063,99.01666666666667,0.021536598052967384,99.37
189,0.03510922209819158,99.06333333333333,0.015345935768705386,99.55
190,0.031515797743201256,99.15833333333333,0.015726586734874582,99.44
191,0.03552456293751796,99.04333333333334,0.019079281671531497,99.52
192,0.03370563175181548,99.11666666666666,0.020313694611773826,99.44
193,0.03416336771522959,99.04833333333333,0.018225697437577126,99.49
194,0.03250776696801186,99.08333333333333,0.018995465853039878,99.53
195,0.034670732668352626,99.06333333333333,0.020634164039598,99.46
196,0.0345754071722428,99.09333333333333,0.01563340629816812,99.6
197,0.03426444725523082,99.07333333333334,0.020997218243568205,99.44
198,0.03663708312312762,99.065,0.017502559184049686,99.5
199,0.03313050585736831,99.09166666666667,0.011862384385497717,99.64
200,0.03294381233304739,99.14,0.01631154281221725,99.56
201,0.03488875799328089,99.05333333333333,0.01765814185890631,99.62
202,0.03336513616641362,99.09333333333333,0.01757390170636645,99.5
203,0.03458294228216012,99.07333333333334,0.017401982503384306,99.58
204,0.031684154407680035,99.15833333333333,0.019737140307086315,99.54
205,0.03561340653859079,99.00833333333334,0.014795876615076121,99.64
206,0.03638367617254456,99.09,0.01645910036114583,99.53
207,0.033955196177649,99.06833333333333,0.01635720158855538,99.58
208,0.034745453084508576,99.05666666666667,0.029549430823264992,99.32
209,0.038299849216639995,99.00333333333333,0.019668152737103175,99.58
210,0.0334380989258488,99.115,0.018899086540880673,99.51
211,0.03607979352871577,99.03833333333333,0.015523764080071124,99.58
212,0.032333147334804135,99.07166666666667,0.016215406099677785,99.57
213,0.034035713899632294,99.105,0.020553794481165823,99.47
214,0.03085651145391166,99.14833333333333,0.016732568117055053,99.6
215,0.032857514156028625,99.095,0.01692120345251169,99.64
216,0.034313870240499575,99.08666666666667,0.02594096388198086,99.4
217,0.03236525892118613,99.125,0.019421787037897684,99.55
218,0.03589540174106757,99.01833333333333,0.013770110304885202,99.67
219,0.032551975503067175,99.15666666666667,0.022232798459235346,99.56
220,0.03594826510411998,99.05166666666666,0.020954826401593164,99.47
221,0.03828024642517169,99.005,0.014651679483184125,99.52
222,0.033548365833610296,99.055,0.018577658070926553,99.51
223,0.0319405810939769,99.11,0.019770981716662937,99.54
224,0.03346661234050989,99.11666666666666,0.020512348970363383,99.58
225,0.03625125757952531,99.06666666666666,0.02264050054126983,99.55
226,0.03663577491914233,99.03,0.021742704041858088,99.53
227,0.03468460822164392,99.06,0.017591264549382323,99.56
228,0.034350832840117314,99.08333333333333,0.016971256931498646,99.55
229,0.03183033463532726,99.12666666666667,0.015969704991101754,99.52
230,0.03605355435057233,99.07666666666667,0.020229163703834638,99.57
231,0.03540797816440463,99.075,0.015265729684196412,99.55
232,0.03420600063949823,99.09,0.017091837436016066,99.55
233,0.03200955017109712,99.095,0.02298951492689084,99.49
234,0.031828726582229135,99.11,0.022712192174651136,99.55
235,0.03732470057408015,99.05166666666666,0.02339249829077162,99.48
236,0.03613739887227615,99.07166666666667,0.024368893156043476,99.35
237,0.03625195858180523,99.06166666666667,0.020229669488349464,99.58
238,0.035875095867024115,99.04166666666667,0.023460699062492495,99.52
239,0.032250952158495785,99.19333333333333,0.018599624094972386,99.55
240,0.0341704864213864,99.05666666666667,0.01985123435044661,99.52
241,0.03231940526117881,99.14333333333333,0.02065473384708166,99.51
242,0.03559741995235284,99.03666666666666,0.02135929857448351,99.48
243,0.037481294903997334,99.04666666666667,0.024114469785263645,99.57
244,0.036398590674685934,99.04166666666667,0.017644376925897085,99.51
245,0.03250939012169838,99.13,0.020052962117263633,99.41
246,0.03306665782928467,99.11666666666666,0.018923777424325272,99.52
247,0.032447522873431445,99.11833333333334,0.01708838388348231,99.53
248,0.033270354416966436,99.09,0.023687815426688668,99.5
249,0.033656319852670036,99.08333333333333,0.018907492389807157,99.5
250,0.0350037234544754,99.03666666666666,0.02242814588161409,99.49
251,0.03587610363562902,99.06333333333333,0.023977428215293913,99.48
252,0.0342111223662893,99.08333333333333,0.018604915283084847,99.52
253,0.035865474959711235,99.115,0.01965096829494869,99.48
254,0.035023122103512286,99.13833333333334,0.01960016872394626,99.52
255,0.03431316263079643,99.07333333333334,0.022897028462809978,99.47
256,0.03551718017409245,99.07166666666667,0.020703330928387,99.47
257,0.03428044699802995,99.08333333333333,0.01864125575383614,99.59
258,0.037688080647587774,99.045,0.021868893169332295,99.55
259,0.03238631000916163,99.14833333333333,0.025067861771590833,99.48
260,0.03445338572810094,99.115,0.024976215193382088,99.3
261,0.03489405628964305,99.12,0.019925377257141372,99.53
262,0.0298535644715031,99.18666666666667,0.022871729606029113,99.42
263,0.033793451118282976,99.095,0.023771020045065597,99.38
264,0.03470708342144887,99.05333333333333,0.01975460425121098,99.49
265,0.03464264125575622,99.09833333333333,0.01906818220973946,99.53
266,0.039642534493654964,99.03333333333333,0.022157235380776182,99.48
267,0.03591779826556643,99.04666666666667,0.02023406553669829,99.58
268,0.03665022246452669,99.06166666666667,0.01959919852330313,99.58
269,0.03425924944151193,99.11,0.020286276730021882,99.52
270,0.032898551262170075,99.12,0.018049385944835353,99.59
271,0.03656304093562066,99.09166666666667,0.018768984772608358,99.54
272,0.032267806995287536,99.14666666666666,0.01751949763018374,99.51
273,0.030445656369129815,99.17333333333333,0.01951940906489027,99.52
274,0.03297428476239244,99.075,0.019013814701410576,99.54
275,0.03661806949923436,99.06666666666666,0.019244869359956465,99.52
276,0.03249932442829013,99.135,0.020535243869076656,99.56
277,0.03523251934107393,99.08833333333334,0.02181685441731861,99.47
278,0.035604129828264316,99.065,0.01775856478716887,99.51
279,0.03293214183052381,99.14333333333333,0.021434642378831633,99.51
280,0.03664895908931891,99.03833333333333,0.017918656628089957,99.5
281,0.030986160323396326,99.16166666666666,0.019313640391488297,99.49
282,0.03890360366130868,99.03,0.023963052134322014,99.46
283,0.036222248853743075,99.06333333333333,0.02303400933556254,99.44
284,0.038466591712708276,99.02,0.021268051524390444,99.47
285,0.034215642399783246,99.15,0.019280009980161775,99.53
286,0.029833619217077893,99.19166666666666,0.016640663143480196,99.62
287,0.03710093387514353,99.1,0.019103399479552162,99.58
288,0.033352174060046674,99.09666666666666,0.01489213306607553,99.55
289,0.034986054234951734,99.10833333333333,0.019323237956243973,99.52
290,0.030887802037596702,99.19833333333334,0.02127950921600568,99.5
291,0.0329646596668909,99.10833333333333,0.02099438883788534,99.47
292,0.033860121691475314,99.08833333333334,0.013068059074085158,99.6
293,0.03773599090824525,99.03166666666667,0.02346777683052933,99.51
294,0.033417979044715565,99.125,0.019689555583602896,99.59
295,0.03318895520667235,99.14333333333333,0.017565027656008213,99.55
296,0.036033090950051944,99.12666666666667,0.015275186415717599,99.63
297,0.03405521706541379,99.14,0.015071114036766755,99.53
298,0.033403044201325005,99.115,0.020015969326755294,99.52
299,0.03470995115706076,99.07666666666667,0.02065171306246193,99.46
300,0.03959967637856801,99.01666666666667,0.02395126474995627,99.4
301,0.03485794771984219,99.06,0.016027939382171463,99.55
302,0.034439441099762914,99.12166666666667,0.026753964554460254,99.39
303,0.036880050946647924,99.11,0.022166524189723712,99.48
304,0.03683657936751843,99.04333333333334,0.017140593763662035,99.45
305,0.035167118128140766,99.115,0.016506049838169383,99.57
306,0.032558172727376225,99.145,0.01801405995003006,99.55
307,0.03431764824651182,99.10333333333334,0.020636714874520838,99.46
308,0.03843595611751079,99.03166666666667,0.012812934259474405,99.68
309,0.035787676639234024,99.125,0.016274297005991683,99.52
310,0.03572001949219654,99.085,0.015767665605402725,99.53
311,0.03709128773796062,99.07333333333334,0.017446242167423135,99.49
312,0.036256119017799696,99.04333333333334,0.01751129367107351,99.5
313,0.036815729733059806,99.06666666666666,0.021975103972061334,99.64
314,0.03547197430233161,99.09666666666666,0.024114277356257662,99.4
315,0.0347292341530323,99.09833333333333,0.024835236486998293,99.49
316,0.030817887833714485,99.185,0.020168199449637905,99.47
317,0.03558891000201305,99.03833333333333,0.01977335610236032,99.57
318,0.03542238785177469,99.11333333333333,0.01870143616811838,99.55
319,0.03626046732415755,99.015,0.02035455931055144,99.5
320,0.03669681846573949,99.08833333333334,0.021147699770388773,99.53
321,0.03618712208867073,99.05166666666666,0.021315175170602742,99.42
322,0.03737220679620902,99.075,0.026220768382287495,99.51
323,0.03531639620910088,99.09333333333333,0.018902534164558164,99.52
324,0.03492838017245134,99.07333333333334,0.023921163538028076,99.57
325,0.03389885412106911,99.15666666666667,0.01749016313777247,99.55
326,0.031698936442099514,99.165,0.020179558017424187,99.57
327,0.03540639610576133,99.10333333333334,0.020744051891658274,99.6
328,0.03486612425843875,99.135,0.01890791997902529,99.55
329,0.03815230150818825,99.02833333333334,0.020862542067602043,99.46
330,0.03658043772379557,99.06166666666667,0.020225043131967504,99.38
331,0.03381875240306059,99.12166666666667,0.01799801506000804,99.6
332,0.03648963282754024,99.08333333333333,0.020909152627689536,99.41
333,0.03527037873963515,99.04666666666667,0.02622869444340464,99.43
334,0.03862973894526561,99.045,0.017109015581848824,99.57
335,0.03495970782712102,99.065,0.019484175255894205,99.46
336,0.03873386253481731,99.05666666666667,0.020585583963034147,99.59
337,0.040566166772445046,98.96833333333333,0.022172881386592416,99.43
338,0.032617007743070525,99.19,0.01842367182834132,99.58
339,0.03220797636304051,99.225,0.019814581836792057,99.57
340,0.03697576287016273,99.08166666666666,0.021952511716771733,99.51
341,0.03746294995745023,99.05333333333333,0.02008699909364377,99.4
342,0.0390568835730354,99.04,0.02226861194844823,99.52
343,0.035877727240199844,99.08666666666667,0.019718756071900136,99.56
344,0.03652454131928583,99.045,0.016982001382426812,99.51
345,0.03456651975891242,99.11333333333333,0.021340308076638028,99.55
346,0.03979472367689013,98.98333333333333,0.02222614863547496,99.5
347,0.03876703673908487,99.02166666666666,0.016231413452964624,99.54
348,0.03549383859336376,99.09333333333333,0.01852721886893487,99.43
349,0.036598388895392416,99.11666666666666,0.01968629199351708,99.43
350,0.03508213898912072,99.11,0.023550592491927046,99.43
351,0.03758870760103067,99.10333333333334,0.022773307994380536,99.52
352,0.03596392230441173,99.12166666666667,0.022026908824127164,99.59
353,0.03387686982477705,99.13833333333334,0.01653010229904903,99.57
354,0.034010639478545636,99.09,0.016801277820943504,99.56
355,0.03282432912699878,99.105,0.019985539022901497,99.61
356,0.03406154333055019,99.05833333333334,0.02202723935492613,99.52
357,0.03454511665379008,99.14666666666666,0.019178605434179173,99.61
358,0.034129827023049196,99.10333333333334,0.02257318130426429,99.52
359,0.03900500792277356,99.045,0.025222887571784668,99.53
360,0.0376727474603802,99.11,0.01717256540522121,99.61
361,0.034675331900020444,99.105,0.023495183556915437,99.49
362,0.0374257147880892,99.065,0.018040609026148742,99.58
363,0.03207827495786672,99.15666666666667,0.02037737628951436,99.47
364,0.035700160573919615,99.04833333333333,0.02081687120599963,99.5
365,0.03532535721510649,99.09333333333333,0.02199938129282673,99.46
366,0.032713690679768724,99.11166666666666,0.030213213643507333,99.48
367,0.03578520763491591,99.07666666666667,0.028101148266357633,99.44
368,0.03693107488316794,99.12333333333333,0.03135167179755881,99.48
369,0.04062160382779936,99.04333333333334,0.019080499083083065,99.58
370,0.03526388588299354,99.08333333333333,0.018064706869755167,99.58
371,0.03638702929119269,99.07833333333333,0.028056275738398837,99.55
372,0.0365808637842536,99.08333333333333,0.020738803903114604,99.6
373,0.03651642134264112,99.07833333333333,0.024419705248731726,99.52
374,0.03502571020921071,99.11833333333334,0.021602326063331567,99.5
375,0.03512826130328079,99.14,0.021817723882972494,99.57
376,0.03721997794881463,99.11,0.023088829457004793,99.44
377,0.03710948829700549,99.04166666666667,0.022206099667925444,99.58
378,0.037376303727924824,99.07,0.022228690903563757,99.48
379,0.03474875823048254,99.13,0.027605244810494332,99.47
380,0.03849321694054331,99.06333333333333,0.020893407972728165,99.58
381,0.03562119291583076,99.14333333333333,0.022635960917733608,99.54
382,0.03228078908150395,99.14166666666667,0.026743779901077507,99.48
383,0.03828367526208361,99.05,0.021041909108751724,99.52
384,0.03689164419621229,99.11,0.022560483053544703,99.53
385,0.03782466010476152,99.10333333333334,0.032260924948850876,99.44
386,0.04090550564577182,99.00666666666666,0.01962796509872296,99.57
387,0.03868388514829179,99.07333333333334,0.023392497883136094,99.54
388,0.031024856416632732,99.22333333333333,0.018133292573178188,99.53
389,0.034225270513445136,99.13333333333334,0.025107327240410086,99.54
390,0.03758226031710704,99.11,0.020467817638070665,99.48
391,0.03673937188287576,99.05,0.018090433883330842,99.51
392,0.03848314972159763,99.06,0.02241342844922183,99.49
393,0.03572933691960449,99.085,0.022913137121003815,99.56
394,0.03533220365407566,99.11,0.03130480301831849,99.5
395,0.040105308441569405,99.02333333333333,0.018167706063321385,99.55
396,0.03586766435603301,99.07666666666667,0.019548746271753008,99.55
397,0.03418308070475856,99.15833333333333,0.02047478680824861,99.57
398,0.038546147951856256,99.02333333333333,0.027037355048581957,99.51
399,0.04071042514294386,98.99,0.02213172096230546,99.53
400,0.04425416428943475,98.93833333333333,0.019588184941586952,99.53
401,0.03562693553138524,99.08666666666667,0.02455626910279243,99.46
402,0.036368034663051364,99.12333333333333,0.03352455999029709,99.39
403,0.038033100136121115,99.05166666666666,0.024188083332252745,99.44
404,0.03544318715631962,99.07333333333334,0.029830935843784392,99.45
405,0.0339904213540256,99.11,0.02056400276767963,99.52
406,0.036038246538117526,99.07333333333334,0.02746736552600994,99.45
407,0.03408913806776206,99.16166666666666,0.024502301274891215,99.55
408,0.03878985425960273,99.08166666666666,0.02447637158383059,99.57
409,0.041996655159940326,98.99833333333333,0.020214159112892777,99.58
410,0.03772829646642009,99.04166666666667,0.02165721039194614,99.46
411,0.03586111964508891,99.10333333333334,0.03055560220585321,99.5
412,0.04185633827100198,98.97166666666666,0.03163011055139869,99.49
413,0.03897515220443408,99.05333333333333,0.017049447484963547,99.58
414,0.03356687564353148,99.15833333333333,0.021692218028695785,99.53
415,0.03319893343436609,99.185,0.030410446745016806,99.5
416,0.03739708797385295,99.08166666666666,0.020590273287954177,99.59
417,0.04126260546805958,99.06666666666666,0.021889204687438678,99.46
418,0.035911970191945634,99.07,0.01787769238042747,99.56
419,0.034481457669536274,99.12166666666667,0.03791947900727391,98.94
420,0.04456838983098666,98.88166666666666,0.026877455838255265,99.43
421,0.04130853901654482,99.03166666666667,0.028378764210047654,99.5
422,0.038887975310208274,99.17,0.03070758429029711,99.48
423,0.035125882329108814,99.115,0.021299951828421582,99.54
424,0.038768328010042506,99.03333333333333,0.03345468624734294,99.43
425,0.03947698631683985,99.02666666666667,0.021084833070607056,99.58
426,0.038010248426596324,99.01166666666667,0.026335644111875445,99.53
427,0.044014302701254684,98.95166666666667,0.026462788261224023,99.56
428,0.0319431444366773,99.19833333333334,0.018051229835825508,99.55
429,0.03507116232340535,99.14333333333333,0.026749796113908087,99.5
430,0.034706396520510316,99.145,0.019294156639344875,99.53
431,0.03845320579186082,99.06833333333333,0.024688706883159467,99.46
432,0.03596137304753065,99.12833333333333,0.02869455803027249,99.38
433,0.04409710146834453,99.00166666666667,0.021867854277682636,99.57
434,0.03723990417122841,99.085,0.029379883351494846,99.49
435,0.03935829651405414,99.03666666666666,0.01990212197078472,99.54
436,0.0349759700069204,99.12,0.03587230232596266,99.42
437,0.03685275641605258,99.10166666666667,0.028001167052399252,99.51
438,0.0407992803302904,98.99666666666667,0.025040940023731674,99.37
439,0.0391102725200355,99.06333333333333,0.031580053915115425,99.54
440,0.041493071897824606,99.005,0.017952451094868593,99.49
441,0.03585645760570963,99.13166666666666,0.026761411338716515,99.5
442,0.03637214910774492,99.12166666666667,0.024807139117550094,99.45
443,0.03965201881329219,99.07,0.023988942031809346,99.43
444,0.0417365260352691,98.99666666666667,0.027623644649225024,99.44
445,0.040879641215254864,98.965,0.02147515150220097,99.53
446,0.03760283464094003,99.04333333333334,0.032256732519580146,99.55
447,0.03565575821697712,99.10333333333334,0.016682809266348523,99.56
448,0.0363643546539514,99.04166666666667,0.022885112619976267,99.52
449,0.03254162845822672,99.16333333333333,0.025517748622619546,99.61
450,0.03678275266935428,99.10166666666667,0.02339923139600578,99.49
451,0.04414806576495369,98.95166666666667,0.029061749063751995,99.63
452,0.03681295293321212,99.10333333333334,0.02262101508744281,99.57
453,0.03886630276540915,99.015,0.02179602000031141,99.44
454,0.035133216832081475,99.12333333333333,0.022764676798180516,99.53
